"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","ACV__c","Account__c","Contact__c","ContractUpdate__c","Description__c","Event__c","ExpectedCloseDate__c","ExpectedDuration__c","HearingStatus__c","LostDate__c","LostReason__c","MRR__c","NextActivityDate__c","NextStep__c","Pricebook2__c","ProposalStatus__c","SourceChannel__c","StageName__c","StandardCloseDate__c","StandardProbability__c","StandardStartDate__c","StartDate__c","ARR__c","ExpectedRevenue__c","IsClosed__c","IsWon__c","AccountCount__c","PlanCategory__c","ProductCategory__c","CsStage__c","ContractStartMonth__c"
"a08RB00001Z1G8TYAV","005d5000005X5qEAAS","true","東急リゾーツ&ステイ株式会社 (S)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-10T02:54:08.000Z","005RB00000eezKIYAY","2026-08-10T02:54:08.000Z","","","","1188000.0","","","月","","","","12.0","","","","99000.0","","","","","","Closed Won","","100.0","","","1188000.0","1188000.0","true","true","9.0","Enterprise","Rendery","S1",""
"a08RB00001Z1G8UYAV","005d5000005X5qEAAS","false","大東建託株式会社 流通設計部 (コピー)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","","","","180000.0","","","月","","","2026-04-01","12.0","","","","15000.0","","","","","","Closed Won","2026-02-13","100.0","","","180000.0","180000.0","true","true","1.0","Enterprise","Rendery","S1",""
"a08RB00001Z1G8VYAV","005d5000005X5qEAAS","false","サンフロンティア不動産株式会社(アップセル)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-22T12:31:58.000Z","005RB00000YoJyLYAV","2026-07-22T12:31:58.000Z","","","","900000.0","001RB00001VTqlYYAT","003RB00001NsQHiYAN","月","","","2026-09-01","12.0","初回打合せ完了","","","75000.0","","","","導入意向","Referral","ValueProposition","","50.0","","2026-09-01","900000.0","450000.0","false","false","5.0","Enterprise","Rendery","","2026/09"
"a08RB00001Z1G8WYAV","005d5000005X5qEAAS","false","大和財託株式会社(A)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","","","","1800000.0","","","月","","","","12.0","","","","150000.0","","","","","","Closed Won","","100.0","","","1800000.0","1800000.0","true","true","10.0","Enterprise","Rendery","S1",""
"a08RB00001Z1G8XYAV","005d5000005X5qEAAS","false","株式会社ルミネ","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-04-15","12.0","","","","8800.0","2026-02-15","","","","","Closed Won","2026-04-13","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z1G8YYAV","005d5000005X5qEAAS","false","株式会社夢のおてつだい","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","660000.0","","","月","","","","12.0","","","","55000.0","","","","","","Closed Won","2026-02-19","100.0","","","660000.0","660000.0","true","true","1.0","Pro","knock knock AI","",""
"a08RB00001Z1G8ZYAV","005d5000005X5qEAAS","false","株式会社久家設計事務所","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Won","2026-03-10","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z1G8aYAF","005d5000005X5qEAAS","false","株式会社アースウィンド","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-13","12.0","","","","8800.0","","","","","","ValueProposition","","50.0","","","105600.0","52800.0","false","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8bYAF","005d5000005X5qEAAS","false","福岡地所株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","","12.0","","2026-03-12","Needs mismatch","8800.0","2026-02-25","","","","","Closed Lost","2026-03-12","","","","105600.0","0.0","true","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8cYAF","005d5000005X5qEAAS","false","東邦レオ 株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","2026-03-01","12.0","","2026-03-05","Needs mismatch","0.0","","","","","","Closed Lost","2026-03-05","","","","0.0","0.0","true","false","0.0","Pro","Rendery","",""
"a08RB00001Z1G8dYAF","005d5000005X5qEAAS","false","株式会社サンケイビル","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-10T02:16:39.000Z","005RB00000eezKIYAY","2026-08-10T02:16:39.000Z","","","","840000.0","","","月","","","2026-03-11","12.0","","","","70000.0","","","","","","Closed Won","2026-03-23","100.0","","2026-05-01","840000.0","840000.0","true","true","5.0","Enterprise","Rendery","S3","2026/05"
"a08RB00001Z1G8eYAF","005d5000005X5qEAAS","false","47内装株式会社(B)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","900000.0","","","月","","","","12.0","","","","75000.0","2026-05-31","","","","","Closed Lost","","","","","900000.0","0.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z1G8fYAF","005d5000005X5qEAAS","false","関西不動産販売株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","900000.0","","","月","","","","12.0","","2026-03-12","Budget shortage - initial or migration cost","75000.0","2026-02-26","","","","","Closed Lost","2026-03-12","","","","900000.0","0.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z1G8gYAF","005d5000005X5qEAAS","false","株式会社スタイルテック総合計画","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-21T16:02:54.000Z","","","","900000.0","","","月","","","2026-04-01","12.0","","","","75000.0","","","","","","Closed Won","2026-04-03","100.0","","","900000.0","900000.0","true","true","","","","",""
"a08RB00001Z1G8hYAF","005d5000005X5qEAAS","true","矢作建設工業株式会社(B)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-07T08:09:25.000Z","005RB00000eezKIYAY","2026-08-07T08:09:25.000Z","","","","900000.0","","","月","","","","12.0","","","","75000.0","","","","","","Closed Won","","100.0","","","900000.0","900000.0","true","true","5.0","Enterprise","Rendery","S1",""
"a08RB00001Z1G8iYAF","005d5000005X5qEAAS","false","株式会社フロンティアコンサルティング","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","460000.0","","","月","","","2026-03-31","12.0","","","","30000.0","","","","","","Applove","","","","","360000.0","0.0","false","false","2.0","","Rendery","",""
"a08RB00001Z1G8jYAF","005d5000005X5qEAAS","false","株式会社建創社 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G8kYAF","005d5000005X5qEAAS","false","三井不動産株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","1800000.0","","","月","","","2026-04-01","12.0","","2026-06-01","Needs mismatch","150000.0","2026-02-20","","","","","Closed Lost","2026-06-01","","","","1800000.0","0.0","true","false","10.0","Enterprise","Rendery","",""
"a08RB00001Z1G8lYAF","005d5000005X5qEAAS","false","NOD&W","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-04-30","12.0","","","","8800.0","","","","","","Closed Lost","","","","","105600.0","0.0","true","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8mYAF","005d5000005X5qEAAS","false","明石建築設計事務所 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-20","12.0","","","","8800.0","","","","","","Closed Lost","","","","","105600.0","0.0","true","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8nYAF","005d5000005X5qEAAS","false","三菱地所レジデンス　株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-22T12:37:16.000Z","005RB00000YoJyLYAV","2026-07-22T12:37:16.000Z","","","","576000.0","001RB00001VTqf7YAD","003RB00001NsO7DYAV","月","","","2026-06-01","12.0","","","","48000.0","","","","","","Closed Lost","","100.0","","2026-07-01","576000.0","576000.0","true","false","3.0","Enterprise","Rendery","","2026/07"
"a08RB00001Z1G8oYAF","005d5000005X5qEAAS","false","（株）トピアホーム","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","422400.0","","","月","","","2026-07-01","12.0","","","","35200.0","","","","","","ValueProposition","","50.0","","","422400.0","211200.0","false","false","4.0","Pro","Rendery","",""
"a08RB00001Z1G8pYAF","005d5000005X5qEAAS","false","アイリスオーヤマ株式会社(S)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-10T02:16:18.000Z","005RB00000eezKIYAY","2026-08-10T02:16:18.000Z","","","","1080000.0","","","月","","","","12.0","","","","90000.0","","","","","","Closed Won","","100.0","","2026-07-01","1080000.0","1080000.0","true","true","6.0","Enterprise","Rendery","S3","2026/07"
"a08RB00001Z1G8qYAF","005d5000005X5qEAAS","false","8Y8 の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","316800.0","","","月","","","2026-04-30","12.0","","","","26400.0","","","","","","Closed Lost","","","","","316800.0","0.0","true","false","3.0","Pro","Rendery","",""
"a08RB00001Z1G8rYAF","005d5000005X5qEAAS","false","前田建設工業 株式会社(S)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","900000.0","","","月","","","","12.0","","2026-04-01","Support or track record concern","75000.0","","","","","","Closed Lost","2026-04-01","","","","900000.0","0.0","true","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z1G8sYAF","005d5000005X5qEAAS","false","CREATIVETREE","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","3500.0","","","月","","","","12.0","","2026-03-16","Customer concern unresolved","0.0","","","","","","Closed Lost","2026-03-16","","","","0.0","0.0","true","false","1.0","","knock knock AI","",""
"a08RB00001Z1G8tYAF","005d5000005X5qEAAS","false","株式会社a-tech","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","316800.0","","","月","","","2026-06-01","12.0","","","","26400.0","","","","","","ValueProposition","","50.0","","","316800.0","158400.0","false","false","3.0","Pro","Rendery","",""
"a08RB00001Z1G8uYAF","005d5000005X5qEAAS","false","株式会社コロワイド","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","900000.0","","","月","","","","12.0","","","","75000.0","","","","","","Prospecting","","10.0","","","900000.0","90000.0","false","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z1G8vYAF","005d5000005X5qEAAS","false","株式会社　渡辺工務店","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-04-08","12.0","","","","8800.0","","","","","","ValueProposition","","50.0","","","105600.0","52800.0","false","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8wYAF","005d5000005X5qEAAS","false","有限会社　めかる設計","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G8xYAF","005d5000005X5qEAAS","false","マーケットクリエイティブ株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-20","12.0","","","","8800.0","","","","","","Closed Lost","","","","","105600.0","0.0","true","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8yYAF","005d5000005X5qEAAS","false","株式会社ONE　HOUSE","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-13","12.0","","","","8800.0","","","","","","Closed Lost","","","","","105600.0","0.0","true","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G8zYAF","005d5000005X5qEAAS","false","苅田建設工業","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z1G90YAF","005d5000005X5qEAAS","false","株式会社宮工房","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z1G91YAF","005d5000005X5qEAAS","false","株式会社サンアイ岡本","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","2026-04-03","","","","","Closed Lost","","","","","0.0","0.0","true","false","","","Rendery","",""
"a08RB00001Z1G92YAF","005d5000005X5qEAAS","false","柏井建設株式会社　建築設計部（B)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","005d5000005X5qEAAS","2026-07-28T01:24:06.000Z","","","","900000.0","","","月","","","","12.0","","","","75000.0","","","","","","Closed Won","","100.0","","","900000.0","900000.0","true","true","5.0","Enterprise","Rendery","S1",""
"a08RB00001Z1G93YAF","005d5000005X5qEAAS","false","株式会社アイ・キューブ","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","900000.0","","","月","","","2026-04-01","12.0","","","","75000.0","","","","","","Prospecting","","10.0","","","900000.0","90000.0","false","false","5.0","Enterprise","Rendery","",""
"a08RB00001Z1G94YAF","005d5000005X5qEAAS","false","花菱不動産株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","211200.0","","","月","","","2026-03-20","12.0","","","","17600.0","","","","","","Closed Won","2026-03-13","100.0","","","211200.0","211200.0","true","true","2.0","Pro","Rendery","",""
"a08RB00001Z1G95YAF","005d5000005X5qEAAS","false","株式会社　東日本朝日株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-20","12.0","","","","8800.0","","","","","","Prospecting","","10.0","","","105600.0","10560.0","false","false","1.0","Pro","Rendery","",""
"a08RB00001Z1G96YAF","005d5000005X5qEAAS","false","株式会社コンセプション","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-06","12.0","","","","8800.0","","","","","","Closed Won","2026-03-06","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z1G97YAF","005d5000005X5qEAAS","false","オフィスナビ株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-31","12.0","","","","8800.0","","","","","","Closed Won","2026-03-11","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z1G98YAF","005d5000005X5qEAAS","false","デザインスタジオ BOTH SIDES","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G99YAF","005d5000005X5qEAAS","false","文化財保存活用計画株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G9AYAV","005d5000005X5qEAAS","false","株式会社MYAT の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","105600.0","","","月","","","2026-03-26","12.0","","","","8800.0","","","","","","Closed Won","2026-05-13","100.0","","","105600.0","105600.0","true","true","1.0","Pro","Rendery","",""
"a08RB00001Z1G9BYAV","005d5000005X5qEAAS","false","株式会社WAKA","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","316800.0","","","月","","","2026-04-15","12.0","","","","26400.0","","","","","","Qualification","","20.0","","","316800.0","63360.0","false","false","3.0","Pro","Rendery","",""
"a08RB00001Z1G9CYAV","005d5000005X5qEAAS","false","株式会社アーバンスペース","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","2026-04-01","","","","","ValueProposition","","50.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G9DYAV","005d5000005X5qEAAS","false","日本アセットアドバンス株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","knock knock AI","",""
"a08RB00001Z1G9EYAV","005d5000005X5qEAAS","false","野村不動産株式会社(S)","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","1800000.0","","","月","","","","12.0","","","","150000.0","","","","","","Closed Lost","","","","","1800000.0","0.0","true","false","10.0","Enterprise","Rendery","",""
"a08RB00001Z1G9FYAV","005d5000005X5qEAAS","false","株式会社WIZU","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Prospecting","","10.0","","","0.0","0.0","false","false","0.0","Pro","Rendery","",""
"a08RB00001Z1G9GYAV","005d5000005X5qEAAS","false","森ビル株式会社　設計部","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-06T09:19:17.000Z","005RB00000YoJyLYAV","2026-08-06T09:19:17.000Z","","","","","001RB00001VTqWFYA1","003RB00001Ub3oLYAR","月","","","2026-05-01","12.0","","","","16000.0","","","","","Referral","Closed Won","","100.0","","2026-08-01","192000.0","192000.0","true","true","2.0","Pro","Rendery","","2026/08"
"a08RB00001Z1G9HYAV","005d5000005X5qEAAS","false","近鉄不動産株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-06-25T08:59:56.000Z","005RB00000YoJyLYAV","2026-06-25T08:59:56.000Z","","","","3530000.0","","","月","","","2026-04-01","12.0","","","","345000.0","2026-03-12","","","","","Closed Won","2026-04-10","100.0","","","4140000.0","4140000.0","true","true","","","","",""
"a08RB00001Z1G9IYAV","005d5000005X5qEAAS","false","FUJITA の取引","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-08-10T02:15:51.000Z","005RB00000eezKIYAY","2026-08-10T02:15:51.000Z","","2026-08-04T23:54:21.000Z","2026-08-04T23:54:21.000Z","1680000.0","","","月","","","2026-03-26","12.0","","","","140000.0","","","","","","Closed Won","2026-04-15","100.0","","2026-04-01","1680000.0","1680000.0","true","true","10.0","Enterprise","Rendery","S4","2026/04"
"a08RB00001Z1G9JYAV","005d5000005X5qEAAS","false","株式会社日本プロテック","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G9KYAV","005RB00000grTzlYAE","false","AURLA","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Lost","","20.0","","2026-04-01","105600.0","21120.0","true","false","1.0","Pro","Rendery","","2026/04"
"a08RB00001Z1G9LYAV","005RB00000grTzlYAE","false","Egg design works","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Lost","","20.0","","2026-04-01","105600.0","21120.0","true","false","1.0","Pro","Rendery","","2026/04"
"a08RB00001Z1G9MYAV","005d5000005X5qEAAS","false","アーキエムズグループ株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G9NYAV","005d5000005X5qEAAS","false","第一建設株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G9OYAV","005RB00000grTzlYAE","false","軒軒設計一級建築士事務所","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","8800.0","","","","","","Closed Lost","","20.0","","2026-05-01","105600.0","21120.0","true","false","1.0","Pro","Rendery","","2026/05"
"a08RB00001Z1G9PYAV","005d5000005X5qEAAS","false","株式会社シータ","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","2026-03-27","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","Rendery","",""
"a08RB00001Z1G9QYAV","005d5000005X5qEAAS","false","有限会社双建工業","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","316800.0","","","月","","","2026-04-30","12.0","","","","26400.0","2026-04-01","","","","","Prospecting","","10.0","","","316800.0","31680.0","false","false","3.0","Pro","Rendery","",""
"a08RB00001Z1G9RYAV","005RB00000grTzlYAE","false","遠藤友羅","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","11000.0","","","","","","Closed Lost","","20.0","","2026-04-01","132000.0","26400.0","true","false","1.0","Basic","knock knock AI","","2026/04"
"a08RB00001Z1G9SYAV","005d5000005X5qEAAS","false","森ビル株式会社設計部","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","316800.0","","","月","","","","12.0","","2026-04-02","Needs mismatch","26400.0","","","","","","Closed Lost","2026-04-02","","","","316800.0","0.0","true","false","3.0","Pro","Rendery","",""
"a08RB00001Z1G9TYAV","005RB00000grTzlYAE","false","LOLT","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","11000.0","","","","","","Closed Lost","","20.0","","2026-03-01","132000.0","26400.0","true","false","1.0","Basic","knock knock AI","","2026/03"
"a08RB00001Z1G9UYAV","005d5000005X5qEAAS","false","武田利佳","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","knock knock AI","",""
"a08RB00001Z1G9WYAV","005d5000005X5qEAAS","false","ファブリックスアート","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","0.0","","","月","","","","12.0","","","","0.0","","","","","","Qualification","","20.0","","","0.0","0.0","false","false","","","knock knock AI","",""
"a08RB00001Z1G9XYAV","005RB00000grTzlYAE","false","花十色","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-30T04:29:21.000Z","005RB00000grTzlYAE","2026-07-30T04:29:21.000Z","","","","0.0","","","月","","","","12.0","","","","11000.0","","","","","","Closed Lost","","20.0","","2026-04-01","132000.0","26400.0","true","false","1.0","Basic","knock knock AI","","2026/04"
"a08RB00001Z1G9YYAV","005d5000005X5qEAAS","false","日本アセットアドバンス株式会社","2026-06-21T16:02:54.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","005d5000005X5qEAAS","2026-07-19T04:40:24.000Z","","","","145200.0","","","月","","","","12.0","","","","12100.0","","","","","","Prospecting","","10.0","","","145200.0","14520.0","false","false","1.0","Basic","knock knock AI","",""
